PRODUCT_CODE,PRODUCT_VARIANT,PRODUCT_COLOR,Unnamed: 5,Unnamed: 6,PRODUCT_NAME,PRODUCT_TYPE,PRODUCT_PACKING_INFO,PRODUCT_ATTRIBUTES,UTS,MATCHED_FILE_PATH
BFC,10,000,AAY0,#PR01##UC01#,BIOFACTOR ,KANAL DOLGU VE TAMIR MALZEMESI,BIOFACTOR BIOCERAMIC SEALER SYRINGE FLOW 3X0.8 G,IFU: E   UÇ SAYISI: UÇ MAVİ ELEPHANT 5 IMI:1+2:AA   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\Biofactor_Putty.txt
BFC,10,000,BAY0,#PR01##UC06#,BIOFACTOR ,KANAL DOLGU VE TAMIR MALZEMESI,BIOFACTOR BIOCERAMIC SEALER SYRINGE FLOW 3X0.8 G,IFU: E   UÇ SAYISI: UÇ SİYAH ELEPHANT 5 IMI:1+2:BA   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\Biofactor_Putty.txt
BFC,10,000,ACY0,#PR01##UC03#,BIOFACTOR ,KANAL DOLGU VE TAMIR MALZEMESI,BIOFACTOR BIOCERAMIC SEALER SYRINGE FLOW 3X0.8 G,IFU: E   UÇ SAYISI: UÇ MAVİ ELEPHANT 15 IMI:1+2:AC   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\Biofactor_Putty.txt
BFC,10,000,BEY0,#PR01##UC10#,BIOFACTOR ,KANAL DOLGU VE TAMIR MALZEMESI,BIOFACTOR BIOCERAMIC SEALER SYRINGE FLOW 3X0.8 G,IFU: E   UÇ SAYISI: UÇ SİYAH ELEPHANT 25 IMI:1+2:BE   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\Biofactor_Putty.txt
BFC,10,000,AEY0,#PR01##UC05#,BIOFACTOR ,KANAL DOLGU VE TAMIR MALZEMESI,BIOFACTOR BIOCERAMIC SEALER SYRINGE FLOW 3X0.8 G,IFU: E   UÇ SAYISI: UÇ MAVİ ELEPHANT 25 IMI:1+2:AE   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\Biofactor_Putty.txt
BFC,10,000,ABY0,#PR01##UC02#,BIOFACTOR ,KANAL DOLGU VE TAMIR MALZEMESI,BIOFACTOR BIOCERAMIC SEALER SYRINGE FLOW 3X0.8 G,IFU: E   UÇ SAYISI: UÇ MAVİ ELEPHANT 10 IMI:1+2:AB   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\Biofactor_Putty.txt
BFC,10,000,ADY0,#PR01##UC04#,BIOFACTOR ,KANAL DOLGU VE TAMIR MALZEMESI,BIOFACTOR BIOCERAMIC SEALER SYRINGE FLOW 3X0.8 G,IFU: E   UÇ SAYISI: UÇ MAVİ ELEPHANT 20 IMI:1+2:AD   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\Biofactor_Putty.txt
BFC,11,000,BBY0,#PR01##UC07#,BIOFACTOR ,KANAL DOLGU VE TAMIR MALZEMESI,BIOFACTOR MTA PUTTY 2X0.8G + BIOFACTOR BIOCERAMIC SEALER SYRINGE FLOW 2X0.8G,IFU: E   UÇ SAYISI: UÇ SİYAH ELEPHANT 10 IMI:1+2:BB   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\Biofactor_Putty.txt
BFC,11,000,AAY0,#PR01##UC01#,BIOFACTOR ,KANAL DOLGU VE TAMIR MALZEMESI,BIOFACTOR MTA PUTTY 2X0.8G + BIOFACTOR BIOCERAMIC SEALER SYRINGE FLOW 2X0.8G,IFU: E   UÇ SAYISI: UÇ MAVİ ELEPHANT 5 IMI:1+2:AA   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\Biofactor_Putty.txt
BFC,11,000,BDY0,#PR01##UC09#,BIOFACTOR ,KANAL DOLGU VE TAMIR MALZEMESI,BIOFACTOR MTA PUTTY 2X0.8G + BIOFACTOR BIOCERAMIC SEALER SYRINGE FLOW 2X0.8G,IFU: E   UÇ SAYISI: UÇ SİYAH ELEPHANT 20 IMI:1+2:BD   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\Biofactor_Putty.txt
BFC,11,000,AEY0,#PR01##UC05#,BIOFACTOR ,KANAL DOLGU VE TAMIR MALZEMESI,BIOFACTOR MTA PUTTY 2X0.8G + BIOFACTOR BIOCERAMIC SEALER SYRINGE FLOW 2X0.8G,IFU: E   UÇ SAYISI: UÇ MAVİ ELEPHANT 25 IMI:1+2:AE   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\Biofactor_Putty.txt
BFC,11,000,ABY0,#PR01##UC02#,BIOFACTOR ,KANAL DOLGU VE TAMIR MALZEMESI,BIOFACTOR MTA PUTTY 2X0.8G + BIOFACTOR BIOCERAMIC SEALER SYRINGE FLOW 2X0.8G,IFU: E   UÇ SAYISI: UÇ MAVİ ELEPHANT 10 IMI:1+2:AB   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\Biofactor_Putty.txt
BFC,11,000,BEY0,#PR01##UC10#,BIOFACTOR ,KANAL DOLGU VE TAMIR MALZEMESI,BIOFACTOR MTA PUTTY 2X0.8G + BIOFACTOR BIOCERAMIC SEALER SYRINGE FLOW 2X0.8G,IFU: E   UÇ SAYISI: UÇ SİYAH ELEPHANT 25 IMI:1+2:BE   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\Biofactor_Putty.txt
BFC,11,000,ADY0,#PR01##UC04#,BIOFACTOR ,KANAL DOLGU VE TAMIR MALZEMESI,BIOFACTOR MTA PUTTY 2X0.8G + BIOFACTOR BIOCERAMIC SEALER SYRINGE FLOW 2X0.8G,IFU: E   UÇ SAYISI: UÇ MAVİ ELEPHANT 20 IMI:1+2:AD   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\Biofactor_Putty.txt
BFC,11,000,BCY0,#PR01##UC08#,BIOFACTOR ,KANAL DOLGU VE TAMIR MALZEMESI,BIOFACTOR MTA PUTTY 2X0.8G + BIOFACTOR BIOCERAMIC SEALER SYRINGE FLOW 2X0.8G,IFU: E   UÇ SAYISI: UÇ SİYAH ELEPHANT 15 IMI:1+2:BC   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\Biofactor_Putty.txt
BFC,11,000,ACY0,#PR01##UC03#,BIOFACTOR ,KANAL DOLGU VE TAMIR MALZEMESI,BIOFACTOR MTA PUTTY 2X0.8G + BIOFACTOR BIOCERAMIC SEALER SYRINGE FLOW 2X0.8G,IFU: E   UÇ SAYISI: UÇ MAVİ ELEPHANT 15 IMI:1+2:AC   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\Biofactor_Putty.txt
BFC,11,000,BAY0,#PR01##UC06#,BIOFACTOR ,KANAL DOLGU VE TAMIR MALZEMESI,BIOFACTOR MTA PUTTY 2X0.8G + BIOFACTOR BIOCERAMIC SEALER SYRINGE FLOW 2X0.8G,IFU: E   UÇ SAYISI: UÇ SİYAH ELEPHANT 5 IMI:1+2:BA   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\Biofactor_Putty.txt
BFC,12,000,BBY0,#PR01##UC07#,BIOFACTOR ,KANAL DOLGU VE TAMIR MALZEMESI,BIOFACTOR BIOCERAMIC SEALER SYRINGE FLOW 2X0.8 G ,IFU: E   UÇ SAYISI: UÇ SİYAH ELEPHANT 10 IMI:1+2:BB   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\Biofactor_Putty.txt
BFC,12,000,BAY0,#PR01##UC06#,BIOFACTOR ,KANAL DOLGU VE TAMIR MALZEMESI,BIOFACTOR BIOCERAMIC SEALER SYRINGE FLOW 2X0.8 G ,IFU: E   UÇ SAYISI: UÇ SİYAH ELEPHANT 5 IMI:1+2:BA   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\Biofactor_Putty.txt
BFC,12,000,ABY0,#PR01##UC02#,BIOFACTOR ,KANAL DOLGU VE TAMIR MALZEMESI,BIOFACTOR BIOCERAMIC SEALER SYRINGE FLOW 2X0.8 G ,IFU: E   UÇ SAYISI: UÇ MAVİ ELEPHANT 10 IMI:1+2:AB   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\Biofactor_Putty.txt
BFC,12,000,BEY0,#PR01##UC10#,BIOFACTOR ,KANAL DOLGU VE TAMIR MALZEMESI,BIOFACTOR BIOCERAMIC SEALER SYRINGE FLOW 2X0.8 G ,IFU: E   UÇ SAYISI: UÇ SİYAH ELEPHANT 25 IMI:1+2:BE   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\Biofactor_Putty.txt
BFC,12,000,AAY0,#PR01##UC01#,BIOFACTOR ,KANAL DOLGU VE TAMIR MALZEMESI,BIOFACTOR BIOCERAMIC SEALER SYRINGE FLOW 2X0.8 G ,IFU: E   UÇ SAYISI: UÇ MAVİ ELEPHANT 5 IMI:1+2:AA   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\Biofactor_Putty.txt
BFC,12,000,ADY0,#PR01##UC04#,BIOFACTOR ,KANAL DOLGU VE TAMIR MALZEMESI,BIOFACTOR BIOCERAMIC SEALER SYRINGE FLOW 2X0.8 G ,IFU: E   UÇ SAYISI: UÇ MAVİ ELEPHANT 20 IMI:1+2:AD   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\Biofactor_Putty.txt
BFC,12,000,BDY0,#PR01##UC09#,BIOFACTOR ,KANAL DOLGU VE TAMIR MALZEMESI,BIOFACTOR BIOCERAMIC SEALER SYRINGE FLOW 2X0.8 G ,IFU: E   UÇ SAYISI: UÇ SİYAH ELEPHANT 20 IMI:1+2:BD   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\Biofactor_Putty.txt
BFC,12,000,ACY0,#PR01##UC03#,BIOFACTOR ,KANAL DOLGU VE TAMIR MALZEMESI,BIOFACTOR BIOCERAMIC SEALER SYRINGE FLOW 2X0.8 G ,IFU: E   UÇ SAYISI: UÇ MAVİ ELEPHANT 15 IMI:1+2:AC   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\Biofactor_Putty.txt
BFC,12,000,BCY0,#PR01##UC08#,BIOFACTOR ,KANAL DOLGU VE TAMIR MALZEMESI,BIOFACTOR BIOCERAMIC SEALER SYRINGE FLOW 2X0.8 G ,IFU: E   UÇ SAYISI: UÇ SİYAH ELEPHANT 15 IMI:1+2:BC   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\Biofactor_Putty.txt
BFC,12,000,AEY0,#PR01##UC05#,BIOFACTOR ,KANAL DOLGU VE TAMIR MALZEMESI,BIOFACTOR BIOCERAMIC SEALER SYRINGE FLOW 2X0.8 G ,IFU: E   UÇ SAYISI: UÇ MAVİ ELEPHANT 25 IMI:1+2:AE   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\Biofactor_Putty.txt
BFC,13,000,BDY0,#PR01##UC09#,BIOFACTOR ,KANAL DOLGU VE TAMIR MALZEMESI,BIOFACTOR BIOCERAMIC SYRINGE FLOW 4X0.8 G,IFU: E   UÇ SAYISI: UÇ SİYAH ELEPHANT 20 IMI:1+2:BD   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\Biofactor_Putty.txt
BFC,13,000,ACY0,#PR01##UC03#,BIOFACTOR ,KANAL DOLGU VE TAMIR MALZEMESI,BIOFACTOR BIOCERAMIC SYRINGE FLOW 4X0.8 G,IFU: E   UÇ SAYISI: UÇ MAVİ ELEPHANT 15 IMI:1+2:AC   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\Biofactor_Putty.txt
BFC,13,000,ABY0,#PR01##UC02#,BIOFACTOR ,KANAL DOLGU VE TAMIR MALZEMESI,BIOFACTOR BIOCERAMIC SYRINGE FLOW 4X0.8 G,IFU: E   UÇ SAYISI: UÇ MAVİ ELEPHANT 10 IMI:1+2:AB   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\Biofactor_Putty.txt
BFC,13,000,BCY0,#PR01##UC08#,BIOFACTOR ,KANAL DOLGU VE TAMIR MALZEMESI,BIOFACTOR BIOCERAMIC SYRINGE FLOW 4X0.8 G,IFU: E   UÇ SAYISI: UÇ SİYAH ELEPHANT 15 IMI:1+2:BC   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\Biofactor_Putty.txt
BFC,13,000,BAY0,#PR01##UC06#,BIOFACTOR ,KANAL DOLGU VE TAMIR MALZEMESI,BIOFACTOR BIOCERAMIC SYRINGE FLOW 4X0.8 G,IFU: E   UÇ SAYISI: UÇ SİYAH ELEPHANT 5 IMI:1+2:BA   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\Biofactor_Putty.txt
BFC,13,000,AEY0,#PR01##UC05#,BIOFACTOR ,KANAL DOLGU VE TAMIR MALZEMESI,BIOFACTOR BIOCERAMIC SYRINGE FLOW 4X0.8 G,IFU: E   UÇ SAYISI: UÇ MAVİ ELEPHANT 25 IMI:1+2:AE   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\Biofactor_Putty.txt
BFC,13,000,AAY0,#PR01##UC01#,BIOFACTOR ,KANAL DOLGU VE TAMIR MALZEMESI,BIOFACTOR BIOCERAMIC SYRINGE FLOW 4X0.8 G,IFU: E   UÇ SAYISI: UÇ MAVİ ELEPHANT 5 IMI:1+2:AA   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\Biofactor_Putty.txt
BFC,13,000,ADY0,#PR01##UC04#,BIOFACTOR ,KANAL DOLGU VE TAMIR MALZEMESI,BIOFACTOR BIOCERAMIC SYRINGE FLOW 4X0.8 G,IFU: E   UÇ SAYISI: UÇ MAVİ ELEPHANT 20 IMI:1+2:AD   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\Biofactor_Putty.txt
BFC,13,000,BEY0,#PR01##UC10#,BIOFACTOR ,KANAL DOLGU VE TAMIR MALZEMESI,BIOFACTOR BIOCERAMIC SYRINGE FLOW 4X0.8 G,IFU: E   UÇ SAYISI: UÇ SİYAH ELEPHANT 25 IMI:1+2:BE   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\Biofactor_Putty.txt
BFC,13,000,BBY0,#PR01##UC07#,BIOFACTOR ,KANAL DOLGU VE TAMIR MALZEMESI,BIOFACTOR BIOCERAMIC SYRINGE FLOW 4X0.8 G,IFU: E   UÇ SAYISI: UÇ SİYAH ELEPHANT 10 IMI:1+2:BB   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\Biofactor_Putty.txt
BFC,14,000,BDY0,#PR01##UC09#,BIOFACTOR ,KANAL DOLGU VE TAMIR MALZEMESI,BIOFACTOR MTA PUTTY 0.8G + BIOFACTOR BIOCERAMIC SEALER SYRINGE FLOW 4 X 2G,IFU: E   UÇ SAYISI: UÇ SİYAH ELEPHANT 20 IMI:1+2:BD   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\Biofactor_Putty.txt
BFC,14,000,BCY0,#PR01##UC08#,BIOFACTOR ,KANAL DOLGU VE TAMIR MALZEMESI,BIOFACTOR MTA PUTTY 0.8G + BIOFACTOR BIOCERAMIC SEALER SYRINGE FLOW 4 X 2G,IFU: E   UÇ SAYISI: UÇ SİYAH ELEPHANT 15 IMI:1+2:BC   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\Biofactor_Putty.txt
BFC,14,000,BEY0,#PR01##UC10#,BIOFACTOR ,KANAL DOLGU VE TAMIR MALZEMESI,BIOFACTOR MTA PUTTY 0.8G + BIOFACTOR BIOCERAMIC SEALER SYRINGE FLOW 4 X 2G,IFU: E   UÇ SAYISI: UÇ SİYAH ELEPHANT 25 IMI:1+2:BE   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\Biofactor_Putty.txt
BFC,14,000,BBY0,#PR01##UC07#,BIOFACTOR ,KANAL DOLGU VE TAMIR MALZEMESI,BIOFACTOR MTA PUTTY 0.8G + BIOFACTOR BIOCERAMIC SEALER SYRINGE FLOW 4 X 2G,IFU: E   UÇ SAYISI: UÇ SİYAH ELEPHANT 10 IMI:1+2:BB   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\Biofactor_Putty.txt
BFC,14,000,BAY0,#PR01##UC06#,BIOFACTOR ,KANAL DOLGU VE TAMIR MALZEMESI,BIOFACTOR MTA PUTTY 0.8G + BIOFACTOR BIOCERAMIC SEALER SYRINGE FLOW 4 X 2G,IFU: E   UÇ SAYISI: UÇ SİYAH ELEPHANT 5 IMI:1+2:BA   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\Biofactor_Putty.txt
BFC,15,000,BAY0,#PR01##UC06#,BIOFACTOR ,KANAL DOLGU VE TAMIR MALZEMESI,BIOFACTOR BIOSERAMIC SEALER SYRINGE FLOW 2.2 G,IFU: E   UÇ SAYISI: UÇ SİYAH ELEPHANT 5 IMI:1+2:BA   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\Biofactor_Putty.txt
BFC,15,000,ACY0,#PR01##UC03#,BIOFACTOR ,KANAL DOLGU VE TAMIR MALZEMESI,BIOFACTOR BIOSERAMIC SEALER SYRINGE FLOW 2.2 G,IFU: E   UÇ SAYISI: UÇ MAVİ ELEPHANT 15 IMI:1+2:AC   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\Biofactor_Putty.txt
BFC,15,000,BCY0,#PR01##UC08#,BIOFACTOR ,KANAL DOLGU VE TAMIR MALZEMESI,BIOFACTOR BIOSERAMIC SEALER SYRINGE FLOW 2.2 G,IFU: E   UÇ SAYISI: UÇ SİYAH ELEPHANT 15 IMI:1+2:BC   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\Biofactor_Putty.txt
BFC,15,000,AAY0,#PR01##UC01#,BIOFACTOR ,KANAL DOLGU VE TAMIR MALZEMESI,BIOFACTOR BIOSERAMIC SEALER SYRINGE FLOW 2.2 G,IFU: E   UÇ SAYISI: UÇ MAVİ ELEPHANT 5 IMI:1+2:AA   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\Biofactor_Putty.txt
BFC,15,000,BDY0,#PR01##UC09#,BIOFACTOR ,KANAL DOLGU VE TAMIR MALZEMESI,BIOFACTOR BIOSERAMIC SEALER SYRINGE FLOW 2.2 G,IFU: E   UÇ SAYISI: UÇ SİYAH ELEPHANT 20 IMI:1+2:BD   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\Biofactor_Putty.txt
BFC,15,000,AEY0,#PR01##UC05#,BIOFACTOR ,KANAL DOLGU VE TAMIR MALZEMESI,BIOFACTOR BIOSERAMIC SEALER SYRINGE FLOW 2.2 G,IFU: E   UÇ SAYISI: UÇ MAVİ ELEPHANT 25 IMI:1+2:AE   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\Biofactor_Putty.txt
BFC,15,000,BBY0,#PR01##UC07#,BIOFACTOR ,KANAL DOLGU VE TAMIR MALZEMESI,BIOFACTOR BIOSERAMIC SEALER SYRINGE FLOW 2.2 G,IFU: E   UÇ SAYISI: UÇ SİYAH ELEPHANT 10 IMI:1+2:BB   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\Biofactor_Putty.txt
BFC,15,000,BEY0,#PR01##UC10#,BIOFACTOR ,KANAL DOLGU VE TAMIR MALZEMESI,BIOFACTOR BIOSERAMIC SEALER SYRINGE FLOW 2.2 G,IFU: E   UÇ SAYISI: UÇ SİYAH ELEPHANT 25 IMI:1+2:BE   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\Biofactor_Putty.txt
BFC,15,000,ADY0,#PR01##UC04#,BIOFACTOR ,KANAL DOLGU VE TAMIR MALZEMESI,BIOFACTOR BIOSERAMIC SEALER SYRINGE FLOW 2.2 G,IFU: E   UÇ SAYISI: UÇ MAVİ ELEPHANT 20 IMI:1+2:AD   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\Biofactor_Putty.txt
BFC,15,000,ABY0,#PR01##UC02#,BIOFACTOR ,KANAL DOLGU VE TAMIR MALZEMESI,BIOFACTOR BIOSERAMIC SEALER SYRINGE FLOW 2.2 G,IFU: E   UÇ SAYISI: UÇ MAVİ ELEPHANT 10 IMI:1+2:AB   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\Biofactor_Putty.txt
BFC,16,000,BAY0,#PR01##UC06#,BIOFACTOR ,KANAL DOLGU VE TAMIR MALZEMESI,BIOFACTOR BIOSERAMIC SEALER SYRINGE FLOW 2X2.2 G,IFU: E   UÇ SAYISI: UÇ SİYAH ELEPHANT 5 IMI:1+2:BA   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\Biofactor_Putty.txt
BFC,16,000,BDY0,#PR01##UC09#,BIOFACTOR ,KANAL DOLGU VE TAMIR MALZEMESI,BIOFACTOR BIOSERAMIC SEALER SYRINGE FLOW 2X2.2 G,IFU: E   UÇ SAYISI: UÇ SİYAH ELEPHANT 20 IMI:1+2:BD   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\Biofactor_Putty.txt
BFC,16,000,BCY0,#PR01##UC08#,BIOFACTOR ,KANAL DOLGU VE TAMIR MALZEMESI,BIOFACTOR BIOSERAMIC SEALER SYRINGE FLOW 2X2.2 G,IFU: E   UÇ SAYISI: UÇ SİYAH ELEPHANT 15 IMI:1+2:BC   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\Biofactor_Putty.txt
BFC,16,000,ABY0,#PR01##UC02#,BIOFACTOR ,KANAL DOLGU VE TAMIR MALZEMESI,BIOFACTOR BIOSERAMIC SEALER SYRINGE FLOW 2X2.2 G,IFU: E   UÇ SAYISI: UÇ MAVİ ELEPHANT 10 IMI:1+2:AB   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\Biofactor_Putty.txt
BFC,16,000,ADY0,#PR01##UC04#,BIOFACTOR ,KANAL DOLGU VE TAMIR MALZEMESI,BIOFACTOR BIOSERAMIC SEALER SYRINGE FLOW 2X2.2 G,IFU: E   UÇ SAYISI: UÇ MAVİ ELEPHANT 20 IMI:1+2:AD   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\Biofactor_Putty.txt
BFC,16,000,AAY0,#PR01##UC01#,BIOFACTOR ,KANAL DOLGU VE TAMIR MALZEMESI,BIOFACTOR BIOSERAMIC SEALER SYRINGE FLOW 2X2.2 G,IFU: E   UÇ SAYISI: UÇ MAVİ ELEPHANT 5 IMI:1+2:AA   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\Biofactor_Putty.txt
BFC,16,000,AEY0,#PR01##UC05#,BIOFACTOR ,KANAL DOLGU VE TAMIR MALZEMESI,BIOFACTOR BIOSERAMIC SEALER SYRINGE FLOW 2X2.2 G,IFU: E   UÇ SAYISI: UÇ MAVİ ELEPHANT 25 IMI:1+2:AE   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\Biofactor_Putty.txt
BFC,16,000,BBY0,#PR01##UC07#,BIOFACTOR ,KANAL DOLGU VE TAMIR MALZEMESI,BIOFACTOR BIOSERAMIC SEALER SYRINGE FLOW 2X2.2 G,IFU: E   UÇ SAYISI: UÇ SİYAH ELEPHANT 10 IMI:1+2:BB   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\Biofactor_Putty.txt
BFC,16,000,ACY0,#PR01##UC03#,BIOFACTOR ,KANAL DOLGU VE TAMIR MALZEMESI,BIOFACTOR BIOSERAMIC SEALER SYRINGE FLOW 2X2.2 G,IFU: E   UÇ SAYISI: UÇ MAVİ ELEPHANT 15 IMI:1+2:AC   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\Biofactor_Putty.txt
BFC,16,000,BEY0,#PR01##UC10#,BIOFACTOR ,KANAL DOLGU VE TAMIR MALZEMESI,BIOFACTOR BIOSERAMIC SEALER SYRINGE FLOW 2X2.2 G,IFU: E   UÇ SAYISI: UÇ SİYAH ELEPHANT 25 IMI:1+2:BE   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\Biofactor_Putty.txt
BFC,18,000,00Y0,#PR01#,BIOFACTOR ,KANAL DOLGU VE TAMIR MALZEMESI,BIOFACTOR MTA SYRINGE PUTTY 1.2G,IFU: E   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\Biofactor_Putty.txt
BFC,19,000,00Y0,#PR01#,BIOFACTOR ,KANAL DOLGU VE TAMIR MALZEMESI,BIOFACTOR MTA SYRINGE PUTTY 2X1.2G,IFU: E   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\Biofactor_Putty.txt
BIS,1,000,HAY0,#PR01##UC47#,BISOTIC,RENK DEĞIŞTIREN FISSÜR ÖRTÜCÜ,BISOTIC 2.5 G FİSSÜR ŞIRINGALARI/ UYGULAMA APLİKATÖRLERİ,IFU: E   UÇ SAYISI: UÇ SİYAH METAL 5 IMI:1+2:HA   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\BISOTIC.txt
BIS,1,000,HCY0,#PR01##UC49#,BISOTIC,RENK DEĞIŞTIREN FISSÜR ÖRTÜCÜ,BISOTIC 2.5 G FİSSÜR ŞIRINGALARI/ UYGULAMA APLİKATÖRLERİ,IFU: E   UÇ SAYISI: UÇ SİYAH METAL 15 IMI:1+2:HC   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\BISOTIC.txt
BIS,1,000,HHY0,#PR01##UC54#,BISOTIC,RENK DEĞIŞTIREN FISSÜR ÖRTÜCÜ,BISOTIC 2.5 G FİSSÜR ŞIRINGALARI/ UYGULAMA APLİKATÖRLERİ,IFU: E   UÇ SAYISI: UÇ SİYAH METAL 50 IMI:1+2:HH   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\BISOTIC.txt
BIS,1,000,HDY0,#PR01##UC50#,BISOTIC,RENK DEĞIŞTIREN FISSÜR ÖRTÜCÜ,BISOTIC 2.5 G FİSSÜR ŞIRINGALARI/ UYGULAMA APLİKATÖRLERİ,IFU: E   UÇ SAYISI: UÇ SİYAH METAL 20 IMI:1+2:HD   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\BISOTIC.txt
BIS,1,000,MBY0,#PR01##UC72#,BISOTIC,RENK DEĞIŞTIREN FISSÜR ÖRTÜCÜ,BISOTIC 2.5 G FİSSÜR ŞIRINGALARI/ UYGULAMA APLİKATÖRLERİ,IFU: E   UÇ SAYISI: UÇ MAVİ & BEYAZ ESNEK PLASTİK+MAVİ METAL+SİYAH METAL 5+5+0 IMI:1+2:MB   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\BISOTIC.txt
BIS,1,000,JDY0,#PR01##UC58#,BISOTIC,RENK DEĞIŞTIREN FISSÜR ÖRTÜCÜ,BISOTIC 2.5 G FİSSÜR ŞIRINGALARI/ UYGULAMA APLİKATÖRLERİ,IFU: E   UÇ SAYISI: UÇ MAVİ METAL+SİYAH METAL 10+15 IMI:1+2:JD   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\BISOTIC.txt
BIS,1,000,MFY0,#PR01##UC76#,BISOTIC,RENK DEĞIŞTIREN FISSÜR ÖRTÜCÜ,BISOTIC 2.5 G FİSSÜR ŞIRINGALARI/ UYGULAMA APLİKATÖRLERİ,IFU: E   UÇ SAYISI: UÇ MAVİ & BEYAZ ESNEK PLASTİK+MAVİ METAL+SİYAH METAL 20+5+0 IMI:1+2:MF   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\BISOTIC.txt
